  1043,0000162812,    -6889,    -3416,   11050,    -5,     145,    -20,    -73,     78,    -211,    -3525,   11091,    -8,    -38,    -35,    -54,    -89,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1044,0000162968,    -6571,    -4114,   10955,    -5,     151,    -12,    -69,     72,    -59,    -4223,   10998,    -2,    -44,    -24,    -61,    -85,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1045,0000163124,    -6348,    -4856,   10901,    -6,     145,    -13,    -74,     77,    -161,    -4948,   10935,    -5,    -41,    -28,    -59,    -86,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1046,0000163281,    -5881,    -5250,   11096,    -1,     137,    -4,    -79,     76,    -53,    -5319,   11116,    -4,    -41,    -28,    -65,    -81,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1047,0000163437,    -5371,    -5683,   11227,    -11,     140,    -13,    -75,     72,    -40,    -5706,   11239,    -5,    -49,    -21,    -67,    -80,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1048,0000163593,    -5041,    -6224,   11157,    -7,     132,     2,    -75,     68,    -133,    -6204,   11159,     0,    -40,    -18,    -60,    -82,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1049,0000163750,    -4547,    -6712,   11028,    -4,     126,     1,    -78,     65,    -131,    -6669,   11037,    -1,    -48,    -18,    -65,    -78,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1050,0000163906,    -3947,    -7114,   11004,     2,     122,     11,    -88,     63,    -117,    -7037,   11003,    -10,    -41,    -12,    -59,    -83,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1051,0000164062,    -3363,    -7388,   10960,    -4,     115,     13,    -79,     60,    -118,    -7290,   10965,    -5,    -39,    -18,    -66,    -81,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1052,0000164218,    -2864,    -7734,   10809,    -4,     111,     13,    -77,     56,    -152,    -7650,   10820,    -7,    -41,    -7,    -62,    -77,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1053,0000164374,    -2269,    -8122,   10617,    -7,     105,     9,    -79,     59,    -201,    -8041,   10622,    -5,    -43,    -4,    -69,    -68,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1054,0000164531,    -1711,    -8429,   10408,    -4,     102,     14,    -80,     52,    -196,    -8358,   10416,    -5,    -44,    -3,    -67,    -77,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1055,0000164687,    -1170,    -8648,   10233,    -10,     97,     22,    -81,     50,    -196,    -8603,   10259,     1,    -47,    -2,    -62,    -73,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1056,0000164843,    -614,    -8953,    10005,    -2,     89,     23,    -86,     48,    -201,    -8944,    10023,    -4,    -43,     0,    -69,    -71,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1057,0000165000,    -120,    -9264,    9682,    -7,     89,     28,    -82,     48,    -245,    -9295,    9716,    -6,    -43,     1,    -69,    -72,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1058,0000165156,     376,    -9520,    9382,    -5,     84,     32,    -81,     45,    -219,    -9575,    9412,    -7,    -41,     2,    -67,    -64,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1059,0000165312,     851,    -9731,    9093,    -5,     82,     34,    -82,     39,    -221,    -9807,    9126,    -5,    -38,     4,    -69,    -67,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1060,0000165468,    1335,    -9948,    8766,     4,     75,     34,    -84,     45,    -201,    -10044,    8798,    -2,    -43,     4,    -66,    -62,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1061,0000165624,    1841,    -10198,    8383,    -8,     70,     32,    -79,     39,    -223,    -10287,    8399,    -1,    -46,     9,    -67,    -60,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1062,0000165781,    2356,    -10439,    8012,    -4,     66,     37,    -81,     39,    -220,    -10529,    8022,     0,    -40,     7,    -63,    -58,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1063,0000165937,    2881,    -10615,    7648,     0,     49,     42,    -86,     40,    -231,    -10689,    7655,    -6,    -45,     8,    -60,    -59,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1064,0000166093,    3425,    -10787,    7272,     2,     48,     41,    -81,     30,    -216,    -10830,    7273,    -7,    -40,     3,    -65,    -54,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1065,0000166250,    3910,    -10941,    6872,     1,     38,     52,    -76,     30,    -252,    -10959,    6872,    -6,    -50,     9,    -61,    -55,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1066,0000166406,    4420,    -11043,    6451,    -3,     31,     50,    -74,     26,    -252,    -11041,    6442,    -5,    -44,     14,    -61,    -50,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1067,0000166562,    5002,    -11121,    6044,    -5,     28,     44,    -74,     21,    -265,    -11085,    6038,    -4,    -40,     13,    -54,    -47,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1068,0000166718,    5514,    -11180,    5624,    -11,     23,     53,    -67,     24,    -267,    -11117,    5605,    -2,    -45,     13,    -60,    -51,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1069,0000166874,    5969,    -11203,    5165,    -4,     13,     53,    -65,     18,    -290,    -11140,    5160,    -5,    -48,     12,    -57,    -49,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1070,0000167031,    6398,    -11137,    4720,    -2,     6,     53,    -65,     13,    -280,    -11075,    4716,    -3,    -42,     15,    -52,    -40,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1071,0000167187,    6819,    -11034,    4269,    -2,    -2,     50,    -62,     14,    -279,    -10988,    4279,    -2,    -45,     19,    -54,    -38,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1072,0000167343,    7218,    -10905,    3771,     2,    -2,     52,    -59,     5,    -259,    -10864,    3773,    -3,    -45,     18,    -59,    -38,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1073,0000167500,    7606,    -10790,    3248,    -6,    -13,     51,    -53,     7,    -263,    -10772,    3254,    -3,    -41,     18,    -53,    -34,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1074,0000167656,    7949,    -10619,    2712,    -7,    -16,     54,    -47,     1,    -238,    -10621,    2725,    -3,    -47,     14,    -44,    -36,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1075,0000167812,    8275,    -10403,    2184,    -3,    -25,     55,    -53,     8,    -209,    -10431,    2204,    -2,    -32,     12,    -48,    -32,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1076,0000167968,    8580,    -10167,    1648,    -8,    -25,     58,    -48,    -1,    -171,    -10207,    1660,    -4,    -36,     15,    -43,    -18,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1077,0000168124,    8869,    -9937,    1080,    -9,    -38,     54,    -42,     0,    -143,    -9981,    1085,    -8,    -40,     14,    -36,    -30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1078,0000168281,    9168,    -9680,     489,    -8,    -37,     59,    -42,    -7,    -108,    -9734,     491,    -4,    -47,     18,    -39,    -25,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1079,0000168437,    9455,    -9376,    -87,    -1,    -46,     59,    -40,    -6,    -52,    -9435,    -89,    -2,    -37,     14,    -38,    -22,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1080,0000168593,    9698,    -9089,    -630,    -9,    -49,     53,    -32,    -9,    -10,    -9125,    -636,    -5,    -48,     17,    -35,    -22,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1081,0000168750,    9909,    -8762,    -1179,     4,    -58,     55,    -37,    -6,     37,    -8797,    -1182,    -2,    -45,     11,    -36,    -19,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1082,0000168906,    10149,    -8453,    -1720,    -6,    -57,     51,    -31,    -10,     86,    -8458,    -1734,     3,    -43,     14,    -26,    -17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1083,0000169062,   10395,    -8093,    -2290,     4,    -61,     55,    -32,    -11,     136,    -8090,    -2298,    -6,    -43,     12,    -30,    -15,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1084,0000169218,   10601,    -7735,    -2837,    -2,    -71,     54,    -27,    -14,     184,    -7732,    -2856,    -7,    -39,     9,    -20,    -21,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1085,0000169374,   10773,    -7352,    -3383,    -2,    -71,     50,    -19,    -19,     246,    -7341,    -3398,    -4,    -37,     7,    -21,    -17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1086,0000169531,   10912,    -6962,    -3866,    -2,    -65,     49,    -15,    -22,     294,    -6942,    -3895,    -2,    -40,     2,    -14,    -8,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1087,0000169687,   11014,    -6568,    -4346,    -1,    -72,     42,    -16,    -25,     356,    -6550,    -4368,    -5,    -44,     5,    -17,    -17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1088,0000169843,   11118,    -6145,    -4861,    -3,    -80,     42,    -8,    -27,     419,    -6125,    -4874,    -4,    -47,     3,    -15,    -11,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1089,0000170000,   11187,    -5715,    -5358,    -6,    -72,     40,     2,    -25,     483,    -5709,    -5379,     1,    -42,    -3,    -19,    -8,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1090,0000170156,   11200,    -5273,    -5833,    -8,    -85,     38,    -6,    -20,     554,    -5268,    -5844,    -3,    -53,    -1,    -11,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1091,0000170312,   11169,    -4807,    -6269,     2,    -82,     44,     2,    -24,     619,    -4818,    -6281,    -3,    -48,    -2,    -9,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1092,0000170468,   11111,    -4349,    -6671,     2,    -83,     38,     2,    -25,     690,    -4362,    -6672,    -1,    -41,    -6,    -1,    -7,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1093,0000170624,   11019,    -3880,    -7066,    -1,    -90,     39,     6,    -24,     767,    -3900,    -7080,    -4,    -48,    -2,    -5,    -5,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1094,0000170781,   10907,    -3399,    -7464,    -9,    -85,     31,     6,    -25,     843,    -3410,    -7472,    -5,    -38,    -10,     5,    -2,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1095,0000170937,   10757,    -2871,    -7853,    -2,    -89,     26,     10,    -27,     933,    -2903,    -7865,    -1,    -41,    -11,     6,    -7,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1096,0000171093,   10583,    -2348,    -8206,    -2,    -93,     27,     15,    -26,    1018,    -2375,    -8222,    -4,    -40,    -10,     7,    -4,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1097,0000171250,   10377,    -1829,    -8533,    -1,    -92,     32,     13,    -25,    1101,    -1848,    -8552,    -4,    -40,    -11,     7,    -4,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1098,0000171406,    10161,    -1305,    -8854,     7,    -96,     24,     18,    -25,    1186,    -1317,    -8872,    -5,    -33,    -15,     8,    -3,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1099,0000171562,    9913,    -754,    -9162,    -4,    -92,     20,     25,    -30,    1277,    -763,    -9182,    -4,    -38,    -16,     14,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1100,0000171718,    9637,    -184,    -9456,    -3,    -91,     21,     22,    -28,    1367,    -187,    -9483,    -6,    -41,    -18,     6,    -2,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1101,0000171875,    9347,     370,    -9716,    -5,    -84,     14,     26,    -29,    1451,     383,    -9746,    -2,    -43,    -19,     9,    -2,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1102,0000172031,    9040,     916,    -9948,    -5,    -92,     13,     27,    -25,    1544,     937,    -9969,    -4,    -38,    -20,     13,    -1,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1103,0000172187,    8703,    1462,    -10160,    -8,    -89,     12,     25,    -31,    1624,    1480,    -10185,     1,    -47,    -22,     12,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1104,0000172343,    8364,    2020,    -10376,    -9,    -87,     7,     33,    -28,    1718,    2047,    -10400,     1,    -38,    -24,     19,    -5,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1105,0000172499,    7979,    2585,    -10579,    -3,    -87,     5,     32,    -29,    1813,    2599,    -10596,    -2,    -42,    -22,     21,    -7,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1106,0000172656,    7580,    3158,    -10751,    -4,    -82,     3,     35,    -28,    1903,    3168,    -10764,    -9,    -40,    -29,     24,    -8,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1107,0000172812,    7180,    3698,    -10891,     1,    -81,    -5,     36,    -27,    1997,    3704,    -10905,    -7,    -41,    -28,     17,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1108,0000172968,    6795,    4192,    -11001,    -12,    -74,    -13,     36,    -25,    2078,    4193,    -11016,    -3,    -42,    -28,     23,    -11,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1109,0000173125,    6377,    4687,    -11086,    -9,    -77,    -13,     43,    -25,    2157,    4687,    -11106,    -5,    -44,    -29,     20,    -9,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1110,0000173281,    5935,    5205,    -11168,    -3,    -72,    -11,     41,    -25,    2240,    5194,    -11178,     0,    -39,    -38,     24,    -12,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1111,0000173437,    5484,    5698,    -11215,    -9,    -69,    -17,     38,    -16,    2311,    5691,    -11231,    -2,    -44,    -40,     23,    -6,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1112,0000173593,    5023,    6164,    -11200,    -1,    -62,    -22,     37,    -16,    2391,    6152,    -11220,    -2,    -36,    -43,     30,    -19,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1113,0000173749,    4562,    6588,    -11177,    -4,    -64,    -26,     41,    -15,    2454,    6577,    -11194,    -1,    -41,    -45,     32,    -18,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1114,0000173906,    4116,    6972,    -11101,    -7,    -55,    -24,     40,    -16,    2517,    6965,    -11116,     0,    -39,    -44,     31,    -22,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1115,0000174062,    3619,    7355,    -10983,    -6,    -51,    -35,     49,    -22,    2581,    7345,    -11007,    -2,    -37,    -50,     27,    -18,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1116,0000174218,    3088,    7743,    -10839,     1,    -51,    -35,     41,    -7,    2636,    7744,    -10858,    -2,    -36,    -52,     32,    -19,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1117,0000174375,    2552,    8106,    -10650,     1,    -49,    -38,     36,    -17,    2700,    8113,    -10672,     1,    -40,    -52,     32,    -30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1118,0000174531,    2041,    8439,    -10447,    -3,    -31,    -40,     48,    -5,    2755,    8448,    -10466,    -1,    -41,    -49,     29,    -25,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1119,0000174687,    1518,    8748,    -10231,    -6,    -38,    -42,     44,    -10,    2796,    8753,    -10255,    -1,    -41,    -53,     26,    -22,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1120,0000174843,     976,    9053,    -9995,    -3,    -31,    -41,     46,    -6,    2845,    9063,    -10016,    -4,    -34,    -59,     31,    -29,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1121,0000174999,     405,    9353,    -9718,    -5,    -30,    -49,     42,    -2,    2893,    9359,    -9733,    -6,    -34,    -55,     36,    -24,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1122,0000175156,    -173,    9645,    -9404,    -3,    -19,    -50,     37,     0,    2942,    9643,    -9422,    -6,    -39,    -57,     26,    -32,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1123,0000175312,    -721,    9879,    -9084,    -1,    -18,    -55,     43,    -3,    2985,    9887,    -9106,    -2,    -42,    -60,     24,    -30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1124,0000175468,    -1254,    10081,    -8767,    -6,    -9,    -54,     43,     6,    3017,    10097,    -8779,    -6,    -42,    -60,     29,    -33,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
  1125,0000175625,    -1796,   10303,    -8433,    -4,     0,    -53,     37,     0,    3050,   10315,    -8443,    -1,    -38,    -60,     30,    -35,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0
